country,date,movility_reduction,deaths,pop,pct,movility_in_t_minus_15
Lithuania,2020-04-13,32.0,24,2927310,0.04347826086956519,11.0
Lithuania,2020-04-14,21.0,29,2927310,0.20833333333333326,22.0
Lithuania,2020-04-15,22.0,30,2927310,0.034482758620689724,22.0
Lithuania,2020-04-16,22.0,32,2927310,0.06666666666666665,23.0
Lithuania,2020-04-17,21.0,33,2927310,0.03125,24.0
Lithuania,2020-04-18,9.0,33,2927310,0.0,24.0
Lithuania,2020-04-19,8.0,35,2927310,0.06060606060606055,13.0
Lithuania,2020-04-20,19.0,37,2927310,0.05714285714285716,8.0
Lithuania,2020-04-21,17.0,38,2927310,0.027027027027026973,19.0
Lithuania,2020-04-22,16.0,38,2927310,0.0,18.0
Lithuania,2020-04-23,16.0,40,2927310,0.05263157894736836,18.0
Lithuania,2020-04-24,16.0,40,2927310,0.0,19.0
Lithuania,2020-04-25,5.0,41,2927310,0.02499999999999991,21.0
Lithuania,2020-04-26,4.0,41,2927310,0.0,16.0
Lithuania,2020-04-27,15.0,41,2927310,0.0,14.0
Lithuania,2020-04-28,14.0,44,2927310,0.07317073170731714,32.0
Lithuania,2020-04-29,16.0,45,2927310,0.022727272727272707,21.0
Lithuania,2020-04-30,12.0,45,2927310,0.0,22.0
Lithuania,2020-05-01,18.0,45,2927310,0.0,22.0
Lithuania,2020-05-02,5.0,46,2927310,0.022222222222222143,21.0
Luxembourg,2020-02-15,-2.0,0,549700,,
Luxembourg,2020-02-16,-1.0,0,549700,,
Luxembourg,2020-02-17,4.0,0,549700,,
Luxembourg,2020-02-18,3.0,0,549700,,
Luxembourg,2020-02-19,3.0,0,549700,,
Luxembourg,2020-02-20,3.0,0,549700,,
Luxembourg,2020-02-21,4.0,0,549700,,
Luxembourg,2020-02-22,-1.0,0,549700,,
Luxembourg,2020-02-23,0.0,0,549700,,
Luxembourg,2020-02-24,2.0,0,549700,,
Luxembourg,2020-02-25,1.0,0,549700,,
Luxembourg,2020-02-26,1.0,0,549700,,
Luxembourg,2020-02-27,3.0,0,549700,,
Luxembourg,2020-02-28,1.0,0,549700,,
Luxembourg,2020-02-29,1.0,0,549700,,
Luxembourg,2020-03-01,0.0,0,549700,,-2.0
Luxembourg,2020-03-02,1.0,0,549700,,-1.0
Luxembourg,2020-03-03,0.0,0,549700,,4.0
Luxembourg,2020-03-04,1.0,0,549700,,3.0
Luxembourg,2020-03-05,1.0,0,549700,,3.0
Luxembourg,2020-03-06,1.0,0,549700,,3.0
Luxembourg,2020-03-07,0.0,0,549700,,4.0
Luxembourg,2020-03-08,1.0,0,549700,,-1.0
Luxembourg,2020-03-09,2.0,0,549700,,0.0
Luxembourg,2020-03-10,2.0,0,549700,,2.0
Luxembourg,2020-03-11,2.0,0,549700,,1.0
Luxembourg,2020-03-12,2.0,0,549700,,1.0
Luxembourg,2020-03-13,6.0,0,549700,,3.0
Luxembourg,2020-03-14,8.0,1,549700,inf,1.0
Luxembourg,2020-03-15,5.0,1,549700,0.0,1.0
Luxembourg,2020-03-16,19.0,1,549700,0.0,0.0
Luxembourg,2020-03-17,22.0,1,549700,0.0,1.0
Luxembourg,2020-03-18,28.0,2,549700,1.0,0.0
Luxembourg,2020-03-19,31.0,4,549700,1.0,1.0
Luxembourg,2020-03-20,37.0,4,549700,0.0,1.0
Luxembourg,2020-03-21,25.0,8,549700,1.0,1.0
Luxembourg,2020-03-22,,8,549700,0.0,0.0
Luxembourg,2020-03-23,35.0,8,549700,0.0,1.0
Luxembourg,2020-03-24,35.0,8,549700,0.0,2.0
Luxembourg,2020-03-25,36.0,8,549700,0.0,2.0
Luxembourg,2020-03-26,36.0,9,549700,0.125,2.0
Luxembourg,2020-03-27,39.0,15,549700,0.6666666666666667,2.0
Luxembourg,2020-03-28,23.0,18,549700,0.19999999999999996,6.0
Luxembourg,2020-03-29,,21,549700,0.16666666666666674,8.0
Luxembourg,2020-03-30,35.0,22,549700,0.04761904761904767,5.0
Luxembourg,2020-03-31,34.0,23,549700,0.045454545454545414,19.0
Luxembourg,2020-04-01,35.0,29,549700,0.26086956521739135,22.0
Luxembourg,2020-04-02,35.0,30,549700,0.034482758620689724,28.0
Luxembourg,2020-04-03,40.0,31,549700,0.03333333333333344,31.0
Luxembourg,2020-04-04,23.0,31,549700,0.0,37.0
Luxembourg,2020-04-05,15.0,36,549700,0.16129032258064524,25.0
Luxembourg,2020-04-06,34.0,41,549700,0.13888888888888884,
Luxembourg,2020-04-07,33.0,44,549700,0.07317073170731714,35.0
Luxembourg,2020-04-08,34.0,46,549700,0.045454545454545414,35.0
Luxembourg,2020-04-09,33.0,52,549700,0.13043478260869557,36.0
Luxembourg,2020-04-10,38.0,54,549700,0.03846153846153855,36.0
Luxembourg,2020-04-11,22.0,62,549700,0.14814814814814814,39.0
Luxembourg,2020-04-12,15.0,66,549700,0.06451612903225801,23.0
Luxembourg,2020-04-13,41.0,69,549700,0.045454545454545414,
Luxembourg,2020-04-14,32.0,67,549700,-0.02898550724637683,35.0
Luxembourg,2020-04-15,34.0,69,549700,0.029850746268656803,34.0
Luxembourg,2020-04-16,33.0,69,549700,0.0,35.0
Luxembourg,2020-04-17,37.0,72,549700,0.04347826086956519,35.0
Luxembourg,2020-04-18,22.0,72,549700,0.0,40.0
Luxembourg,2020-04-19,14.0,73,549700,0.01388888888888884,23.0
Luxembourg,2020-04-20,29.0,75,549700,0.027397260273972712,15.0
Luxembourg,2020-04-21,29.0,78,549700,0.040000000000000036,34.0
Luxembourg,2020-04-22,29.0,80,549700,0.02564102564102555,33.0
Luxembourg,2020-04-23,28.0,83,549700,0.03750000000000009,34.0
Luxembourg,2020-04-24,32.0,85,549700,0.024096385542168752,33.0
Luxembourg,2020-04-25,18.0,85,549700,0.0,38.0
Luxembourg,2020-04-26,12.0,88,549700,0.03529411764705892,22.0
Luxembourg,2020-04-27,27.0,88,549700,0.0,15.0
Luxembourg,2020-04-28,26.0,89,549700,0.011363636363636465,41.0
Luxembourg,2020-04-29,28.0,89,549700,0.0,32.0
Luxembourg,2020-04-30,27.0,90,549700,0.011235955056179803,34.0
Luxembourg,2020-05-01,44.0,92,549700,0.022222222222222143,33.0
Luxembourg,2020-05-02,19.0,92,549700,0.0,37.0
Latvia,2020-02-15,-1.0,0,1991800,,
Latvia,2020-02-16,-1.0,0,1991800,,
Latvia,2020-02-17,1.0,0,1991800,,
Latvia,2020-02-18,0.0,0,1991800,,
Latvia,2020-02-19,0.0,0,1991800,,
Latvia,2020-02-20,0.0,0,1991800,,
Latvia,2020-02-21,0.0,0,1991800,,
Latvia,2020-02-22,1.0,0,1991800,,
Latvia,2020-02-23,-1.0,0,1991800,,
Latvia,2020-02-24,1.0,0,1991800,,
Latvia,2020-02-25,0.0,0,1991800,,
Latvia,2020-02-26,0.0,0,1991800,,
Latvia,2020-02-27,1.0,0,1991800,,
Latvia,2020-02-28,0.0,0,1991800,,
Latvia,2020-02-29,0.0,0,1991800,,
Latvia,2020-03-01,-1.0,0,1991800,,-1.0
Latvia,2020-03-02,1.0,0,1991800,,-1.0
Latvia,2020-03-03,0.0,0,1991800,,1.0
Latvia,2020-03-04,1.0,0,1991800,,0.0
Latvia,2020-03-05,0.0,0,1991800,,0.0
Latvia,2020-03-06,-1.0,0,1991800,,0.0
Latvia,2020-03-07,-1.0,0,1991800,,0.0
Latvia,2020-03-08,-4.0,0,1991800,,1.0
Latvia,2020-03-09,1.0,0,1991800,,-1.0
Latvia,2020-03-10,0.0,0,1991800,,1.0
Latvia,2020-03-11,1.0,0,1991800,,0.0
Latvia,2020-03-12,1.0,0,1991800,,0.0
Latvia,2020-03-13,7.0,0,1991800,,1.0
Latvia,2020-03-14,6.0,0,1991800,,0.0
Latvia,2020-03-15,2.0,0,1991800,,0.0
Latvia,2020-03-16,12.0,0,1991800,,-1.0
Latvia,2020-03-17,12.0,0,1991800,,1.0
Latvia,2020-03-18,14.0,0,1991800,,0.0
Latvia,2020-03-19,14.0,0,1991800,,1.0
Latvia,2020-03-20,15.0,0,1991800,,0.0
Latvia,2020-03-21,8.0,0,1991800,,-1.0
Latvia,2020-03-22,5.0,0,1991800,,-1.0
Latvia,2020-03-23,15.0,0,1991800,,-4.0
Latvia,2020-03-24,15.0,0,1991800,,1.0
Latvia,2020-03-25,14.0,0,1991800,,0.0
Latvia,2020-03-26,15.0,0,1991800,,1.0
Latvia,2020-03-27,15.0,0,1991800,,1.0
Latvia,2020-03-28,4.0,0,1991800,,7.0
Latvia,2020-03-29,7.0,0,1991800,,6.0
Latvia,2020-03-30,16.0,0,1991800,,2.0
Latvia,2020-03-31,16.0,0,1991800,,12.0
Latvia,2020-04-01,17.0,0,1991800,,12.0
Latvia,2020-04-02,18.0,0,1991800,,14.0
Latvia,2020-04-03,18.0,1,1991800,inf,14.0
Latvia,2020-04-04,9.0,1,1991800,0.0,15.0
Latvia,2020-04-05,4.0,1,1991800,0.0,8.0
Latvia,2020-04-06,14.0,1,1991800,0.0,5.0
Latvia,2020-04-07,12.0,2,1991800,1.0,15.0
Latvia,2020-04-08,12.0,2,1991800,0.0,15.0
Latvia,2020-04-09,14.0,3,1991800,0.5,14.0
Latvia,2020-04-10,23.0,3,1991800,0.0,15.0
Latvia,2020-04-11,7.0,3,1991800,0.0,15.0
Latvia,2020-04-12,7.0,5,1991800,0.6666666666666667,4.0
Latvia,2020-04-13,26.0,5,1991800,0.0,7.0
Latvia,2020-04-14,16.0,5,1991800,0.0,16.0
Latvia,2020-04-15,16.0,5,1991800,0.0,16.0
Latvia,2020-04-16,17.0,5,1991800,0.0,17.0
Latvia,2020-04-17,16.0,5,1991800,0.0,18.0
Latvia,2020-04-18,7.0,5,1991800,0.0,18.0
Latvia,2020-04-19,4.0,5,1991800,0.0,9.0
Latvia,2020-04-20,14.0,5,1991800,0.0,4.0
Latvia,2020-04-21,12.0,9,1991800,0.8,14.0
Latvia,2020-04-22,11.0,11,1991800,0.22222222222222232,12.0
Latvia,2020-04-23,12.0,11,1991800,0.0,12.0
Latvia,2020-04-24,13.0,12,1991800,0.09090909090909083,14.0
Latvia,2020-04-25,4.0,12,1991800,0.0,23.0
Latvia,2020-04-26,3.0,12,1991800,0.0,7.0
Latvia,2020-04-27,13.0,13,1991800,0.08333333333333326,7.0
Latvia,2020-04-28,11.0,13,1991800,0.0,26.0
Latvia,2020-04-29,12.0,15,1991800,0.15384615384615374,16.0
Latvia,2020-04-30,10.0,15,1991800,0.0,16.0
Latvia,2020-05-01,17.0,16,1991800,0.06666666666666665,17.0
Latvia,2020-05-02,6.0,16,1991800,0.0,16.0
Libya,2020-02-15,0.0,0,6253000,,
Libya,2020-02-16,3.0,0,6253000,,
Libya,2020-02-17,4.0,0,6253000,,
Libya,2020-02-18,1.0,0,6253000,,
Libya,2020-02-19,-1.0,0,6253000,,
Libya,2020-02-20,1.0,0,6253000,,
Libya,2020-02-21,1.0,0,6253000,,
Libya,2020-02-22,0.0,0,6253000,,
Libya,2020-02-23,0.0,0,6253000,,
Libya,2020-02-24,-1.0,0,6253000,,
Libya,2020-02-25,0.0,0,6253000,,
Libya,2020-02-26,0.0,0,6253000,,
Libya,2020-02-27,1.0,0,6253000,,
Libya,2020-02-28,0.0,0,6253000,,
Libya,2020-02-29,0.0,0,6253000,,
Libya,2020-03-01,1.0,0,6253000,,0.0
Libya,2020-03-02,-1.0,0,6253000,,3.0
Libya,2020-03-03,0.0,0,6253000,,4.0
Libya,2020-03-04,1.0,0,6253000,,1.0
Libya,2020-03-05,1.0,0,6253000,,-1.0
Libya,2020-03-06,0.0,0,6253000,,1.0
Libya,2020-03-07,-1.0,0,6253000,,1.0
Libya,2020-03-08,-1.0,0,6253000,,0.0
Libya,2020-03-09,-2.0,0,6253000,,0.0
Libya,2020-03-10,-1.0,0,6253000,,-1.0
Libya,2020-03-11,-1.0,0,6253000,,0.0
Libya,2020-03-12,0.0,0,6253000,,0.0
Libya,2020-03-13,0.0,0,6253000,,1.0
Libya,2020-03-14,0.0,0,6253000,,0.0
Libya,2020-03-15,3.0,0,6253000,,0.0
Libya,2020-03-16,3.0,0,6253000,,1.0
Libya,2020-03-17,5.0,0,6253000,,-1.0
Libya,2020-03-18,6.0,0,6253000,,0.0
Libya,2020-03-19,11.0,0,6253000,,1.0
Libya,2020-03-20,10.0,0,6253000,,1.0
Libya,2020-03-21,10.0,0,6253000,,0.0
Libya,2020-03-22,15.0,0,6253000,,-1.0
Libya,2020-03-23,14.0,0,6253000,,-1.0
Libya,2020-03-24,11.0,0,6253000,,-2.0
Libya,2020-03-25,19.0,0,6253000,,-1.0
Libya,2020-03-26,21.0,0,6253000,,-1.0
Libya,2020-03-27,14.0,0,6253000,,0.0
Libya,2020-03-28,17.0,0,6253000,,0.0
Libya,2020-03-29,21.0,0,6253000,,0.0
Libya,2020-03-30,20.0,0,6253000,,3.0
Libya,2020-03-31,20.0,0,6253000,,3.0
Libya,2020-04-01,19.0,0,6253000,,5.0
Libya,2020-04-02,22.0,1,6253000,inf,6.0
Libya,2020-04-03,15.0,1,6253000,0.0,11.0
Libya,2020-04-04,18.0,1,6253000,0.0,10.0
Libya,2020-04-05,20.0,1,6253000,0.0,10.0
Libya,2020-04-06,17.0,1,6253000,0.0,15.0
Libya,2020-04-07,15.0,1,6253000,0.0,14.0
Libya,2020-04-08,9.0,1,6253000,0.0,11.0
Libya,2020-04-09,17.0,1,6253000,0.0,19.0
Libya,2020-04-10,7.0,1,6253000,0.0,21.0
Libya,2020-04-11,10.0,1,6253000,0.0,14.0
Libya,2020-04-12,15.0,1,6253000,0.0,17.0
Libya,2020-04-13,14.0,1,6253000,0.0,21.0
Libya,2020-04-14,15.0,1,6253000,0.0,20.0
Libya,2020-04-15,14.0,1,6253000,0.0,20.0
Libya,2020-04-16,14.0,1,6253000,0.0,19.0
Libya,2020-04-17,12.0,1,6253000,0.0,22.0
Libya,2020-04-18,15.0,1,6253000,0.0,15.0
Libya,2020-04-19,16.0,1,6253000,0.0,18.0
Libya,2020-04-20,14.0,1,6253000,0.0,20.0
Libya,2020-04-21,13.0,1,6253000,0.0,17.0
Libya,2020-04-22,11.0,1,6253000,0.0,15.0
Libya,2020-04-23,14.0,2,6253000,1.0,9.0
Libya,2020-04-24,14.0,2,6253000,0.0,17.0
Libya,2020-04-25,16.0,2,6253000,0.0,7.0
Libya,2020-04-26,18.0,2,6253000,0.0,10.0
Libya,2020-04-27,16.0,2,6253000,0.0,15.0
Libya,2020-04-28,12.0,2,6253000,0.0,14.0
Libya,2020-04-29,14.0,2,6253000,0.0,15.0
Libya,2020-04-30,17.0,3,6253000,0.5,14.0
Libya,2020-05-01,10.0,3,6253000,0.0,14.0
Libya,2020-05-02,12.0,3,6253000,0.0,12.0
Moldova,2020-02-15,0.0,0,3557600,,
Moldova,2020-02-16,0.0,0,3557600,,
Moldova,2020-02-17,0.0,0,3557600,,
Moldova,2020-02-18,0.0,0,3557600,,
Moldova,2020-02-19,-2.0,0,3557600,,
Moldova,2020-02-20,-1.0,0,3557600,,
Moldova,2020-02-21,-1.0,0,3557600,,
Moldova,2020-02-22,-1.0,0,3557600,,
Moldova,2020-02-23,-2.0,0,3557600,,
Moldova,2020-02-24,2.0,0,3557600,,
Moldova,2020-02-25,0.0,0,3557600,,
Moldova,2020-02-26,-2.0,0,3557600,,
Moldova,2020-02-27,0.0,0,3557600,,
Moldova,2020-02-28,0.0,0,3557600,,
Moldova,2020-02-29,0.0,0,3557600,,
Moldova,2020-03-01,-1.0,0,3557600,,0.0
Moldova,2020-03-02,0.0,0,3557600,,0.0
Moldova,2020-03-03,-1.0,0,3557600,,0.0
Moldova,2020-03-04,-3.0,0,3557600,,0.0
Moldova,2020-03-05,1.0,0,3557600,,-2.0
Moldova,2020-03-06,1.0,0,3557600,,-1.0
Moldova,2020-03-07,-3.0,0,3557600,,-1.0
Moldova,2020-03-08,-5.0,0,3557600,,-1.0
Moldova,2020-03-09,1.0,0,3557600,,-2.0
Moldova,2020-03-10,0.0,0,3557600,,2.0
Moldova,2020-03-11,3.0,0,3557600,,0.0
Moldova,2020-03-12,4.0,0,3557600,,-2.0
Moldova,2020-03-13,6.0,0,3557600,,0.0
Moldova,2020-03-14,3.0,0,3557600,,0.0
Moldova,2020-03-15,6.0,0,3557600,,0.0
Moldova,2020-03-16,11.0,0,3557600,,-1.0
Moldova,2020-03-17,16.0,0,3557600,,0.0
Moldova,2020-03-18,16.0,1,3557600,inf,-1.0
Moldova,2020-03-19,17.0,1,3557600,0.0,-3.0
Moldova,2020-03-20,19.0,1,3557600,0.0,1.0
Moldova,2020-03-21,12.0,1,3557600,0.0,1.0
Moldova,2020-03-22,14.0,1,3557600,0.0,-3.0
Moldova,2020-03-23,20.0,1,3557600,0.0,-5.0
Moldova,2020-03-24,21.0,1,3557600,0.0,1.0
Moldova,2020-03-25,20.0,1,3557600,0.0,0.0
Moldova,2020-03-26,21.0,1,3557600,0.0,3.0
Moldova,2020-03-27,23.0,2,3557600,1.0,4.0
Moldova,2020-03-28,14.0,2,3557600,0.0,6.0
Moldova,2020-03-29,12.0,2,3557600,0.0,3.0
Moldova,2020-03-30,21.0,2,3557600,0.0,6.0
Moldova,2020-03-31,23.0,4,3557600,1.0,11.0
Moldova,2020-04-01,20.0,5,3557600,0.25,16.0
Moldova,2020-04-02,21.0,6,3557600,0.19999999999999996,16.0
Moldova,2020-04-03,23.0,8,3557600,0.33333333333333326,17.0
Moldova,2020-04-04,13.0,12,3557600,0.5,19.0
Moldova,2020-04-05,12.0,15,3557600,0.25,12.0
Moldova,2020-04-06,19.0,19,3557600,0.2666666666666666,14.0
Moldova,2020-04-07,20.0,22,3557600,0.1578947368421053,20.0
Moldova,2020-04-08,18.0,27,3557600,0.2272727272727273,21.0
Moldova,2020-04-09,19.0,29,3557600,0.07407407407407418,20.0
Moldova,2020-04-10,21.0,29,3557600,0.0,21.0
Moldova,2020-04-11,12.0,30,3557600,0.034482758620689724,23.0
Moldova,2020-04-12,10.0,31,3557600,0.03333333333333344,14.0
Moldova,2020-04-13,19.0,35,3557600,0.12903225806451624,12.0
Moldova,2020-04-14,20.0,40,3557600,0.1428571428571428,21.0
Moldova,2020-04-15,18.0,46,3557600,0.1499999999999999,23.0
Moldova,2020-04-16,18.0,54,3557600,0.17391304347826098,20.0
Moldova,2020-04-17,20.0,56,3557600,0.03703703703703698,21.0
Moldova,2020-04-18,14.0,57,3557600,0.017857142857142794,23.0
Moldova,2020-04-19,10.0,67,3557600,0.17543859649122817,13.0
Moldova,2020-04-20,23.0,70,3557600,0.04477611940298498,12.0
Moldova,2020-04-21,19.0,72,3557600,0.02857142857142847,19.0
Moldova,2020-04-22,17.0,75,3557600,0.04166666666666674,20.0
Moldova,2020-04-23,18.0,80,3557600,0.06666666666666665,18.0
Moldova,2020-04-24,19.0,84,3557600,0.050000000000000044,19.0
Moldova,2020-04-25,10.0,94,3557600,0.11904761904761907,21.0
Moldova,2020-04-26,10.0,96,3557600,0.02127659574468077,12.0
Moldova,2020-04-27,18.0,102,3557600,0.0625,10.0
Moldova,2020-04-28,15.0,103,3557600,0.009803921568627416,19.0
Moldova,2020-04-29,14.0,111,3557600,0.07766990291262132,20.0
Moldova,2020-04-30,15.0,116,3557600,0.04504504504504503,18.0
Moldova,2020-05-01,20.0,122,3557600,0.051724137931034475,18.0
Moldova,2020-05-02,11.0,124,3557600,0.016393442622950838,20.0
Mali,2020-02-15,1.0,0,15768000,,
Mali,2020-02-16,1.0,0,15768000,,
Mali,2020-02-17,0.0,0,15768000,,
Mali,2020-02-18,1.0,0,15768000,,
Mali,2020-02-19,1.0,0,15768000,,
Mali,2020-02-20,1.0,0,15768000,,
Mali,2020-02-21,1.0,0,15768000,,
Mali,2020-02-22,0.0,0,15768000,,
Mali,2020-02-23,1.0,0,15768000,,
Mali,2020-02-24,0.0,0,15768000,,
Mali,2020-02-25,0.0,0,15768000,,
Mali,2020-02-26,0.0,0,15768000,,
Mali,2020-02-27,1.0,0,15768000,,
Mali,2020-02-28,1.0,0,15768000,,
Mali,2020-02-29,0.0,0,15768000,,
Mali,2020-03-01,1.0,0,15768000,,1.0
Mali,2020-03-02,0.0,0,15768000,,1.0
Mali,2020-03-03,0.0,0,15768000,,0.0
Mali,2020-03-04,1.0,0,15768000,,1.0
Mali,2020-03-05,0.0,0,15768000,,1.0
Mali,2020-03-06,0.0,0,15768000,,1.0
Mali,2020-03-07,0.0,0,15768000,,1.0
Mali,2020-03-08,1.0,0,15768000,,0.0
Mali,2020-03-09,0.0,0,15768000,,1.0
Mali,2020-03-10,0.0,0,15768000,,0.0
Mali,2020-03-11,0.0,0,15768000,,0.0
Mali,2020-03-12,0.0,0,15768000,,0.0
Mali,2020-03-13,1.0,0,15768000,,1.0
Mali,2020-03-14,0.0,0,15768000,,1.0
Mali,2020-03-15,0.0,0,15768000,,0.0
Mali,2020-03-16,0.0,0,15768000,,1.0
Mali,2020-03-17,0.0,0,15768000,,0.0
Mali,2020-03-18,1.0,0,15768000,,0.0
Mali,2020-03-19,3.0,0,15768000,,1.0
Mali,2020-03-20,4.0,0,15768000,,0.0
Mali,2020-03-21,3.0,0,15768000,,0.0
Mali,2020-03-22,2.0,0,15768000,,0.0
Mali,2020-03-23,4.0,0,15768000,,1.0
Mali,2020-03-24,4.0,0,15768000,,0.0
Mali,2020-03-25,5.0,0,15768000,,0.0
Mali,2020-03-26,15.0,0,15768000,,0.0
Mali,2020-03-27,12.0,0,15768000,,0.0
Mali,2020-03-28,10.0,0,15768000,,1.0
Mali,2020-03-29,9.0,1,15768000,inf,0.0
Mali,2020-03-30,10.0,2,15768000,1.0,0.0
Mali,2020-03-31,10.0,2,15768000,0.0,0.0
Mali,2020-04-01,11.0,3,15768000,0.5,0.0
Mali,2020-04-02,11.0,3,15768000,0.0,1.0
Mali,2020-04-03,11.0,3,15768000,0.0,3.0
Mali,2020-04-04,9.0,3,15768000,0.0,4.0
Mali,2020-04-05,8.0,5,15768000,0.6666666666666667,3.0
Mali,2020-04-06,10.0,5,15768000,0.0,2.0
Mali,2020-04-07,9.0,5,15768000,0.0,4.0
Mali,2020-04-08,10.0,7,15768000,0.3999999999999999,4.0
Mali,2020-04-09,11.0,7,15768000,0.0,5.0
Mali,2020-04-10,12.0,7,15768000,0.0,15.0
Mali,2020-04-11,10.0,7,15768000,0.0,12.0
Mali,2020-04-12,8.0,9,15768000,0.2857142857142858,10.0
Mali,2020-04-13,17.0,10,15768000,0.11111111111111116,9.0
Mali,2020-04-14,12.0,13,15768000,0.30000000000000004,10.0
Mali,2020-04-15,11.0,13,15768000,0.0,10.0
Mali,2020-04-16,10.0,13,15768000,0.0,11.0
Mali,2020-04-17,11.0,13,15768000,0.0,11.0
Mali,2020-04-18,9.0,13,15768000,0.0,11.0
Mali,2020-04-19,7.0,14,15768000,0.07692307692307687,9.0
Mali,2020-04-20,10.0,14,15768000,0.0,8.0
Mali,2020-04-21,9.0,14,15768000,0.0,10.0
Mali,2020-04-22,9.0,17,15768000,0.2142857142857142,9.0
Mali,2020-04-23,9.0,21,15768000,0.23529411764705888,10.0
Mali,2020-04-24,14.0,21,15768000,0.0,11.0
Mali,2020-04-25,13.0,21,15768000,0.0,12.0
Mali,2020-04-26,14.0,23,15768000,0.09523809523809534,10.0
Mali,2020-04-27,13.0,23,15768000,0.0,8.0
Mali,2020-04-28,12.0,24,15768000,0.04347826086956519,17.0
Mali,2020-04-29,14.0,25,15768000,0.04166666666666674,12.0
Mali,2020-04-30,14.0,26,15768000,0.040000000000000036,11.0
Mali,2020-05-01,19.0,26,15768000,0.0,10.0
Mali,2020-05-02,12.0,26,15768000,0.0,11.0
Mongolia,2020-02-15,3.0,0,2987733,,
Mongolia,2020-02-16,1.0,0,2987733,,
Mongolia,2020-02-17,3.0,0,2987733,,
Mongolia,2020-02-18,3.0,0,2987733,,
Mongolia,2020-02-19,3.0,0,2987733,,
Mongolia,2020-02-20,3.0,0,2987733,,
Mongolia,2020-02-21,4.0,0,2987733,,
Mongolia,2020-02-22,2.0,0,2987733,,
Mongolia,2020-02-23,5.0,0,2987733,,
Mongolia,2020-02-24,15.0,0,2987733,,
Mongolia,2020-02-25,22.0,0,2987733,,
Mongolia,2020-02-26,23.0,0,2987733,,
Mongolia,2020-02-27,13.0,0,2987733,,
Mongolia,2020-02-28,14.0,0,2987733,,
Mongolia,2020-02-29,9.0,0,2987733,,
Mongolia,2020-03-01,8.0,0,2987733,,3.0
Mongolia,2020-03-02,9.0,0,2987733,,1.0
Mongolia,2020-03-03,3.0,0,2987733,,3.0
Mongolia,2020-03-04,5.0,0,2987733,,3.0
Mongolia,2020-03-05,5.0,0,2987733,,3.0
Mongolia,2020-03-06,6.0,0,2987733,,3.0
Mongolia,2020-03-07,3.0,0,2987733,,4.0
Mongolia,2020-03-08,2.0,0,2987733,,2.0
Mongolia,2020-03-09,5.0,0,2987733,,5.0
Mongolia,2020-03-10,10.0,0,2987733,,15.0
Mongolia,2020-03-11,18.0,0,2987733,,22.0
Mongolia,2020-03-12,18.0,0,2987733,,23.0
Mongolia,2020-03-13,18.0,0,2987733,,13.0
Mongolia,2020-03-14,12.0,0,2987733,,14.0
Mongolia,2020-03-15,9.0,0,2987733,,9.0
Mongolia,2020-03-16,6.0,0,2987733,,8.0
Mongolia,2020-03-17,7.0,0,2987733,,9.0
Mongolia,2020-03-18,7.0,0,2987733,,3.0
Mongolia,2020-03-19,9.0,0,2987733,,5.0
Mongolia,2020-03-20,9.0,0,2987733,,5.0
Mongolia,2020-03-21,5.0,0,2987733,,6.0
Mongolia,2020-03-22,1.0,0,2987733,,3.0
Mongolia,2020-03-23,4.0,0,2987733,,2.0
Mongolia,2020-03-24,6.0,0,2987733,,5.0
Mongolia,2020-03-25,8.0,0,2987733,,10.0
Mongolia,2020-03-26,8.0,0,2987733,,18.0
Mongolia,2020-03-27,8.0,0,2987733,,18.0
Mongolia,2020-03-28,4.0,0,2987733,,18.0
Mongolia,2020-03-29,2.0,0,2987733,,12.0
Mongolia,2020-03-30,6.0,0,2987733,,9.0
Mongolia,2020-03-31,5.0,0,2987733,,6.0
Mongolia,2020-04-01,4.0,0,2987733,,7.0
Mongolia,2020-04-02,4.0,0,2987733,,7.0
Mongolia,2020-04-03,5.0,0,2987733,,9.0
Mongolia,2020-04-04,0.0,0,2987733,,9.0
Mongolia,2020-04-05,-1.0,0,2987733,,5.0
Mongolia,2020-04-06,4.0,0,2987733,,1.0
Mongolia,2020-04-07,4.0,0,2987733,,4.0
Mongolia,2020-04-08,3.0,0,2987733,,6.0
Mongolia,2020-04-09,4.0,0,2987733,,8.0
Mongolia,2020-04-10,4.0,0,2987733,,8.0
Mongolia,2020-04-11,0.0,0,2987733,,8.0
Mongolia,2020-04-12,0.0,0,2987733,,4.0
Mongolia,2020-04-13,4.0,0,2987733,,2.0
Mongolia,2020-04-14,4.0,0,2987733,,6.0
Mongolia,2020-04-15,6.0,0,2987733,,5.0
Mongolia,2020-04-16,4.0,0,2987733,,4.0
Mongolia,2020-04-17,4.0,0,2987733,,4.0
Mongolia,2020-04-18,1.0,0,2987733,,5.0
Mongolia,2020-04-19,2.0,0,2987733,,0.0
Mongolia,2020-04-20,3.0,0,2987733,,-1.0
Mongolia,2020-04-21,3.0,0,2987733,,4.0
Mongolia,2020-04-22,4.0,0,2987733,,4.0
Mongolia,2020-04-23,5.0,0,2987733,,3.0
Mongolia,2020-04-24,5.0,0,2987733,,4.0
Mongolia,2020-04-25,-1.0,0,2987733,,4.0
Mongolia,2020-04-26,-4.0,0,2987733,,0.0
Mongolia,2020-04-27,1.0,0,2987733,,0.0
Mongolia,2020-04-28,0.0,0,2987733,,4.0
Mongolia,2020-04-29,0.0,0,2987733,,4.0
